"timestamp","name","type","value","date"
"2019-08-24 05:49:51.000","certaccess.starbucks.com","cname","certaccess.gtm.starbucks.com","201908"
"2019-08-24 05:55:01.000","certcrmasp-dr.starbucks.com","cname","bigip-certcrmasp-dr-starbucks.oracle.com","201908"
"2019-08-24 05:51:54.000","certcrmasp.starbucks.com","cname","certcrmasp-starbucks.nssb-oracle.com","201908"
"2019-08-24 05:49:01.000","certcrmpospa1-dr.starbucks.com","cname","bigip-certcrmpospa1-dr-starbucks.oracle.com","201908"
"2019-08-24 05:50:55.000","certcrmpospa1.starbucks.com","cname","certcrmpospa1-starbucks.nssb-oracle.com","201908"
"2019-08-24 06:00:33.000","certcrmpospa2-dr.starbucks.com","cname","bigip-certcrmpospa2-dr-starbucks.oracle.com","201908"
"2019-08-24 05:49:22.000","certcrmpospa2.starbucks.com","cname","certcrmpospa2-starbucks.nssb-oracle.com","201908"
"2019-08-24 05:49:21.000","certedam.starbucks.com","a","98.99.254.112","201908"
"2019-08-24 05:49:42.000","certltyapps-oid.starbucks.com","cname","bigip-certltyapps-oid-starbucks.oracle.com","201908"
"2019-08-24 05:51:50.000","certltycrmapps-dr.starbucks.com","cname","bigip-certltycrmapps-dr-starbucks.oracle.com","201908"
"2019-08-24 05:49:13.000","certltycrmapps.starbucks.com","cname","certltycrmapps-starbucks.nssb-oracle.com","201908"
"2019-08-24 05:49:24.000","certpospa1.starbucks.com","cname","bigip-certpospa1-starbucks.oracle.com","201908"
"2019-08-24 05:52:32.000","certpospa2.starbucks.com","cname","bigip-certpospa2-starbucks.oracle.com","201908"
"2019-08-24 16:59:31.000","openapi.starbucks.com","cname","sbux-production-oapi-prod-dial.apigee.net","201908"
"2019-08-24 06:16:14.000","corporateorders.starbucks.com","a","216.87.148.114","201908"
"2019-08-24 17:36:04.000","philippines.starbucks.com","a","216.87.148.114","201908"
"2019-08-24 17:36:32.000","pi.cdx.starbucks.com","cname","sbux-integration-cdx-stable.apigee.net","201908"
"2019-08-24 17:39:18.000","pi.spc.starbucks.com","cname","sbux-integration-ucp-master.apigee.net","201908"
"2019-08-24 08:57:55.000","geo-cert.starbucks.com","a","98.99.254.204","201908"
"2019-08-24 08:46:08.000","geo-server-cert.starbucks.com","a","98.99.254.205","201908"
"2019-08-24 05:45:55.000","cardreloaddevus.starbucks.com","cname","s00307ntmp0reloaddev0.trafficmanager.net","201908"
"2019-08-24 05:46:43.000","cardreloadloadus.starbucks.com","cname","s00307ntmp0reloadload0.trafficmanager.net","201908"
"2019-08-24 05:43:09.000","cardreloadtestus.starbucks.com","cname","s00307ntmp0reloadtest0.trafficmanager.net","201908"
"2019-08-24 05:42:32.000","cardreloadus.starbucks.com","cname","s00307ptmp0reload0.trafficmanager.net","201908"
"2019-08-24 04:32:40.000","b.ns.e.starbucks.com","a","65.125.54.134","201908"
"2019-08-24 04:27:25.000","b.ns.e.stories.starbucks.com","a","65.125.54.134","201908"
"2019-08-24 08:23:38.000","f.e.starbucks.com","cname","f.e.starbucks.com.akamaized.net","201908"
"2019-08-24 08:25:28.000","f.ns.e.starbucks.com","a","207.251.96.134","201908"
"2019-08-24 08:23:29.000","f.ns.e.stories.starbucks.com","a","207.251.96.134","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","a","104.16.206.251","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","a","104.16.207.251","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","mx","100 mx1.starbucks.iphmx.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","mx","200 mx2.starbucks.iphmx.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","ns","a4.nstld.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","ns","f4.nstld.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","ns","g4.nstld.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","ns","j4.nstld.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","ns","k4.nstld.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","ns","l4.nstld.com","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","soa","a4.nstld.com dnssupport.verisign-grs.com 1377046339 28800 7200 1209600 86400","201908"
"2019-08-24 19:31:11.000","store.starbucks.com","txt","|v=spf1 mx include:mail.zendesk.com -all!","201908"
"2019-08-24 19:30:34.000","stories.starbucks.com","cname","stories.starbucks.com.cdn.cloudflare.net","201908"
"2019-08-24 19:31:31.000","storiesadmin.starbucks.com","cname","storiesadmin.starbucks.com.cdn.cloudflare.net","201908"
"2019-08-24 19:43:00.000","storiesapi.starbucks.com","cname","storiesapi.starbucks.com.cdn.cloudflare.net","201908"
"2019-08-24 19:33:28.000","storelink-owa.starbucks.com","a","40.76.18.99","201908"
"2019-08-24 19:32:03.000","storelink.starbucks.com","a","13.92.132.112","201908"
"2019-08-24 19:32:03.000","storelink.starbucks.com","txt","|MS=ms98333107p","201908"
"2019-08-24 19:32:00.000","strategy.starbucks.com","cname","strategy.starbucks.com.cdn.cloudflare.net","201908"
"2019-08-24 06:16:00.000","connect.starbucks.com","cname","dndykhjlca702.cloudfront.net","201908"
"2019-08-24 06:16:59.000","content-prod-live.cert.starbucks.com","cname","content-prod-live.cert.starbucks.com.edgekey.net","201908"
